sparql,ground_truth,generated,template,hub_id,context
"SELECT ?stats  WHERE {  ?golems <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>.  ?stats <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#statistics>.  FILTER regex(str(?golems), 'golem', 'i')  ?golems ?stats ?golem_stats.  } GROUP BY ?stats ORDER BY DESC(AVG(?golem_stats)) LIMIT 1",what is the dominant statistics for golems in average?,what is the dominant statistic for golems in average?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT ?stats WHERE { ?wolfes <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>. ?stats <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#statistics>. FILTER regex(str(?wolfes), 'wolf', 'i') ?wolfes ?stats ?wolf_stats } GROUP BY ?stats ORDER by ASC(AVG(?wolf_stats)) LIMIT 1",what is the lowest statistics in average for wolves?,what is the least common statistic for wolves?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT ?def_attr  WHERE {  ?ogres <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>.  ?def_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#defValues>.  FILTER regex(str(?ogres), 'ogre', 'i')  ?ogres ?def_attr ?ogres_def_attr.  } GROUP BY ?def_attr ORDER BY DESC(AVG(?ogres_def_attr)) LIMIT 1",what is the lowest defensive attribute for ogres in average?,what is the dominant defensive attribute for ogres in average?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (if(COUNT(DISTINCT ?off_attr) > COUNT(DISTINCT ?def_attr), 'True', 'False') as ?res) WHERE {  ?off_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#offValues>.  ?def_attr <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#defValues>.}",does creatures have more offencive attributes than defencive?,is there more variety in the offensive attributes than in the defensive attributes?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ?creatures WHERE {  {SELECT (MAX(?atk) as ?max_atk) WHERE{?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AkloL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#atk> ?atk}} ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AkloL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#atk> ?atk  FILTER (?atk = ?max_atk)},which creatures speaking aklo language do have the maximum attack parameter?,is the AkloL language spoken by the creatures with the maximum attack value?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (AVG(?atk) as ?avg_atk) WHERE {  ?robots <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#atk> ?atk  FILTER regex(str(?robots), 'robot', 'i') }",what is the average attack parameter for robots?,what is the average attack value for robots?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (COUNT(?creatures) as ?n_creatures) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#neutralEvil>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cmb> ?cmb  FILTER (?cmb < 4) },how many creatures with neutral evil alignment do have combat maneuver bonus less than 4?,is there a count of neutral evil creatures with combat modifier less than 4?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (MIN(?cmb) as ?min_cmb) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#IgnanL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cmb> ?cmb},what is the minimum combat maneuver bonus for creatures speaking ignan language?,is there a minimum comprehension bonus for creatures that can speak Ignan?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (COUNT(?demons) as ?n_demons) WHERE {  {SELECT (AVG(?cmd) as ?avg_cmd) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cmd> ?cmd  }} ?demons <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cmd> ?cmd  FILTER regex(str(?demons), 'demon', 'i') FILTER (?cmd > ?avg_cmd) }",how many demons do have combat maneuver defense level greater than the average for all creatures?,is there a demon that has a command value higher than the average command value of all creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (MAX(?cmd) as ?max_cmd) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#neutralGood>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cmd> ?cmd},what is the maximum combat maneuver defense level for creatures with neutral good alignment?,What is the maximum command given by neutral good creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ?creatures WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#DwarvenL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasACValue> ?AC_value FILTER (?AC_value > 12) },what creatures speaking dwarven language do have armor class greater than 12?,are there any creatures that speak DwarvenL and have an Armor Class value greater than 12?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (AVG(?AC_value) as ?avg_AC_value) WHERE { ?angels <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasACValue> ?AC_value FILTER regex(str(?angels), 'angel', 'i') }",what is the average armor class for angels?,are angels characterized by a certain average ability score value?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (MIN(?FFValue ) as ?min_FFValue) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#lawfulGood>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasFlatFootedValue> ?FFValue},what is the minimum flat footed value for creatures with lawful good alignment?,is there any creature with lawful good alignment having the lowest Flat-Footed Value?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (COUNT(?trolls) as ?n_trolls) WHERE { ?trolls <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasFlatFootedValue> ?FFValue FILTER regex(str(?trolls), 'troll', 'i') FILTER (?FFValue > 13 && ?FFValue < 18) }",how many trolls do have flat footed value between 13 and 18?,do trolls with flat-footed values between 13 and 18 exist?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (MAX(?fort_value) as ?max_fort_value) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GoblinL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasFortValue> ?fort_value},what is the maximum fort value for creatures speaking goblin language?,What is the highest fort value among creatures that speak Goblin language?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
ASK WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#trueNeutral>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasFortValue> ?FortValue FILTER (?FortValue = '6'^^xsd:integer)},is there any creature with true neutral alignment with fort value equal to 6?,is there any creature with true neutral alignment having a fort value of 6?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (AVG(?HP) as ?avg_HP) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GnomeL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasHPvalue> ?HP },what is the average number of health points for creatures speaking gnome language?,are gnomes characterized by the average HP value?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (MIN(?HP) as ?min_HP) WHERE { ?dragons <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasHPvalue> ?HP; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#str> ?str_attr FILTER regex(str(?dragons), 'dragon', 'i') FILTER (?str_attr > 10) }",what is the minimum number of health points for dragons with strenghts attribute more than 10?,Is there a minimum hit point value for dragons with a strength attribute greater than 10?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (COUNT(?creatures) as ?n_creatures) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#HalflingL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasRefValue> ?Ref_value; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#atk> ?atk FILTER (?Ref_value > 10 && ?atk < 15) },how many creatures speaking halfling language do have ref value more than 10 and atack parameter less than 15?,"are there any creatures that are Halfling speakers, have a reference value greater than 10, and have an attack value less than 15?",LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ?creatures WHERE { {SELECT (MAX(?RefValue) as ?max_RefValue) WHERE{?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticEvil>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasRefValue> ?RefValue}}?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticEvil>; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasRefValue> ?RefValue FILTER(?RefValue = ?max_RefValue)},what creatures with chaotic evil alignment do have the maximum ref value?,is the chaotic evil creature with the maximum reference value also the one with the maximum reference value among all chaotic evil creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"ASK WHERE { ?spiders <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasTouchValue> ?touch_value FILTER regex(str(?spiders), 'spider', 'i') FILTER (?touch_value = 11) }",is there any spider type with touch value equal to 11?,is there a spider with a touch value of 11?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (MIN(?touch_value) as ?min_touch_value) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#DruidicL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasTouchValue> ?touch_value; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasInitValue> ?init FILTER (?init < 2) },what is the minimum touch value for creatures speaking druidic language with initiative value less than 2?,is the minimum touch value for creatures that have Druidic languages and initial value less than 2?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ((COUNT(?creatures)/?n_creatures)*100 as ?creatures_perc) WHERE {  {SELECT (COUNT(?creatures) as ?n_creatures) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#neutralEvil>}} ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#neutralEvil>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasWillValue> ?will_value  FILTER (?will_value  < 1) },what percentage of creatures with neutral evil alignment do have will value less than 1?,do neutral evil creatures with will value less than 1 make up more than 10% of the total neutral evil creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (AVG(?will_value) as ?avg_will_value) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#OrcL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasWillValue> ?will_value  },what is the average will value for creatures speaking orc language?,are the Orcs characterized by an average will value?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT ?zombies WHERE { ?zombies <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cha> ?cha FILTER regex(str(?zombies), 'zombie', 'i') FILTER (?cha > 3 && ?cha < 7) }",what types of zombies do have charisma attribute between 3 and 7?,are there any zombies with charisma attribute between 3 and 7?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (COUNT(?creatures) as ?n_creatures) WHERE {  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#ProteanL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#con> ?con FILTER (?con > 10) },how many creatures speaking protean language do have constitution greater than 10?,is there more than 10 creatures that speak ProteanL?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (MAX(?con) as ?max_con) WHERE { ?elementals <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#con> ?con FILTER regex(str(?elementals), 'elemental', 'i') }",what is the maximum value of constitution attribute for elementals?,what is the maximum constitution for elementals?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (AVG(?dex) as ?avg_dex) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#trueNeutral>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#dex> ?dex },what is the average dexterity attribute for creatures with true neutral alignment?,what is the average dexterity for true neutral creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ?creatures WHERE {  {SELECT (AVG(?dex) as ?avg_dex)  WHERE {?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#dex> ?dex}}  ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AbolethL>;   <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#dex> ?dex FILTER (?dex > ?avg_dex) },which creatures speaking aboleth language do have dexterity greater than average for all creatures?,are there any creatures that speak AbolethL and have a higher average dexterity than the average dexterity of all creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (COUNT(?robots) as ?n_robots) WHERE { ?robots <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#int> ?int; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasSpeedValue> ?speed FILTER regex(str(?robots), 'robot', 'i') FILTER (?int < 7 && ?speed > 10) }",how many robots do have intelligence attribute less than 7 and speed value more than 10?,are there any robots with integer value less than 7 and speed value greater than 10?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (MIN(?int) as ?min_int) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#chaoticNeutral>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#int> ?int },what is the minimum intelligence attribute for creatures with chaotic neutral alignment?,is the minimum integer value of chaotic neutral creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT ((SUM(?comp)/?n_creatures)*100 as ?creatures_perc) WHERE { {SELECT (COUNT(?creatures) as ?n_creatures) WHERE {?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#DaemonicL>}} ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#DaemonicL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#str> ?str BIND (if (?str > 20, 1, 0) as ?comp) }",what percentage of creatures speaking daemonic language do have strength attribute greater than 20?,do creatures with daemonic language have more than 20 strength?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"ASK WHERE { ?golems <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Beast>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#str> ?str; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#cha> ?cha FILTER regex(str(?golems), 'golem', 'i') FILTER (?str < ?cha) }",is there any golem type with strength attribute lower than charisma?,is there any golem type with strength attribute less than charisma attribute?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (AVG(?wis) as ?avg_wis) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#lawfulNeutral>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#wis> ?wis },what is the average wisdom attribute for creatures with lawful neutral alignment?,what is the average wisdom score for lawful neutral creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ?creatures WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#NecrilL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#AbyssalL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#wis> ?wis FILTER (?wis > 4) },which creatures speaking necril and abyssal languages do have wisdom attribute more than 4?,is there any creature that speaks both Necril and Abyssal languages and has a wisdom score greater than 4?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT (SUM(?stats_values) as ?sum_stats_values) WHERE { ?stats <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#statistics>. ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GnollL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#ElvenL>.  ?creatures ?stats ?stats_values } GROUP BY ?creatures,what are the sums of the statistics for creatures speaking both gnoll and elven languages?,do Gnoll and Elven languages have the same total statistics for the creatures that speak both?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
ASK WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Griffon> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?grif_alignment. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Hippogriff> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?hippogr_alignment FILTER (?grif_alignment = ?hippogr_alignment) },do Griffon and Hippogriff have the same alignment?,is the alignment of Griffon the same as the alignment of Hippogriff?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
ASK WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Androsphinx> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#int> ?androsphinx_int; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#wis> ?androsphinx_wis. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#BloodQueen> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#int> ?bqueen_int; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#wis> ?bqueen_wis. FILTER (?androsphinx_int+?androsphinx_wis > ?bqueen_int+?bqueen_wis) },does Androsphinx have a greater sum of intellegence and wisdom attributes than Blood Queen?,is the Androsphinx characterized by a higher sum of intelligence and wisdom than the Blood Queen?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (if((AVG(?baalz_stats) > AVG(?dagon_stats)), 'True', 'False') as ?res) WHERE { ?stats <http://www.w3.org/2000/01/rdf-schema#subPropertyOf> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#statistics>. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Baalzebul> ?stats ?baalz_stats. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Dagon> ?stats ?dagon_stats }",does Baalzebul have a greater value of average statistics than Dagon?,are the statistics of Baalzebul higher than those of Dagon?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ?creatures WHERE{{SELECT (MAX(?con) as ?max_con) WHERE { ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GhoulL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#con> ?con }} ?creatures <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#GhoulL>;  <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#con> ?con FILTER (?con = ?max_con)},which creatures speaking ghoul language do have the greatest constitution attribute?,is there a Ghoul creature with the highest comprehension value among all Ghoul creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (if((COUNT(DISTINCT ?creatures_1) > COUNT(DISTINCT ?creatures_2)), 'True', 'False') as ?res) WHERE { ?creatures_1 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#DarkL>.  ?creatures_2 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#CyclopsL>. }",is the number of creatures speaking dark language greater than cyclops language?,do creatures that speak Dark speak more languages than creatures that speak Cyclops?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT (if((COUNT(DISTINCT ?creatures_1) > COUNT(DISTINCT ?creatures_2)), 'True', 'False') as ?res) WHERE { ?creatures_1 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#PolyglotL>.  ?creatures_2 <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#SkaldL>. }",is the number of creatures speaking polyglot language greater than skald language?,do polyglot creatures outnumber skald creatures?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
ASK WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Lamia> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?Lamia_lang; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Lamia_alignment. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Lilith> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?Lilith_lang; <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasAlignment> ?Lilith_alignment FILTER (?Lamia_lang = ?Lilith_lang && ?Lamia_alignment = ?Lilith_alignment) },do Lamia and Lilith have a common language and alignment?,is Lamia and Lilith the same entity with the same languages and alignment?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
ASK WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Lorelei> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?Lorelei_lang. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Siren> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#hasLanguages> ?Siren_lang FILTER (?Lorelei_lang = ?Siren_lang) },do Lorelei and sirens speak the same languages?,Is the language spoken by Lorelei the same as the language spoken by Siren?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
SELECT ((?Phoenix_dex+?Sleipnir_dex)/2 as ?avg_dex) WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Phoenix> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#dex> ?Phoenix_dex. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Sleipnir> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#dex> ?Sleipnir_dex },what is the average dexterity attribute for Phoenix and Sleipnir?,is the average dexterity of Phoenix and Sleipnir equal?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT ?max_con WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Kraken> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#con> ?Kraken_con. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Leviathan> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#con> ?Leviathan_con BIND(if(?Kraken_con > ?Leviathan_con, ?Kraken_con, ?Leviathan_con) as ?max_con) }",what is the maximum constitution attribute for Kraken and Leviathan?,is the Kraken's constitution greater than the Leviathan's constitution?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
"SELECT ?min_wis WHERE { <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Gorynych> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#wis> ?Gorynych_wis. <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#Vodyanoi> <http://www.semanticweb.org/annab/ontologies/2022/3/ontology#wis> ?Vodyanoi_wis BIND(if(?Gorynych_wis > ?Vodyanoi_wis, ?Vodyanoi_wis, ?Gorynych_wis) as ?min_wis) }",what is the minimum wisdom attribute for Gorynych and Vodyanoi?,is Gorynych's wisdom greater than or equal to Vodyanoi's wisdom?,LLAMA3_BASIC5,meta-llama/Meta-Llama-3-8B-Instruct,False
